Engineering Stress	Engineering Strain
708744810.9	0.759822619
708757789.4	0.75985119
708636818.1	0.759878274
708636096.8	0.759908631
708650116.5	0.759938988
708691936.4	0.759969345
708670224.9	0.759997917
708660291.2	0.760028274
708610621	0.760056845
708732714.2	0.760090476
708750098.6	0.760120536
708728548.4	0.760149405
708643948	0.760176488
708601968.6	0.760206845
708622878.1	0.760235417
708623999.1	0.760267262
708613905	0.760296131
708629847.7	0.760324702
708595398.7	0.760353571
708711163.1	0.76038869
708743448.9	0.760417262
708705635.3	0.760447619
708632171.1	0.760474702
708584263.4	0.760503274
708594517.9	0.760532143
708639862	0.760563988
708612382.6	0.76059256
708630888.9	0.760622917
708623358.4	0.760651488
708676313.6	0.760685119
708711563.6	0.760715476
708726144.3	0.760745536
708658288.5	0.760772619
708577052.9	0.7608
708587707.9	0.76083006
708610621	0.760862202
708631850.4	0.760890774
708634334.2	0.760921131
708607415.8	0.760949702
708614065.4	0.760981548
708712845.9	0.76101369
708698345	0.761042262
708646111.1	0.761071131
708528344.1	0.761097917
708582580.6	0.761128274
708572887.1	0.761158631
708626322.6	0.761188988
708595799.3	0.761219345
708574729.4	0.761247917
708544446.2	0.761278274
708669423.8	0.761310119
708630729.4	0.76133869
708615026.9	0.761369048
708539560	0.761396131
708508635.3	0.761425
708551095.9	0.761456845
708595559.1	0.76148869
708599965.1	0.761517262
708564875.4	0.761546131
708539800.2	0.761574702
708566237.5	0.761606548
708630888.9	0.761636905
708577373.7	0.761667262
708514323.5	0.761694345
708467056.5	0.761722917
708501586	0.76175506
708574168.5	0.761785119
708568560.9	0.761815476
708528503.6	0.761844345
708493253.6	0.761871429
708532750	0.761904762
708583061.8	0.761935119
708590111.1	0.761965476
708477871.9	0.76199256
708433008.1	0.762021131
708460247.3	0.762051488
708530186.4	0.762083333
708525299.3	0.762112202
708503508.1	0.762140774
708475708.8	0.762169345
708502147	0.76220119
708592515.2	0.762233333
708590111.1	0.76226369
708556863.8	0.762290774
708472103.9	0.762319345
708460006.3	0.762347917
708507674.7	0.762379762
708554140.7	0.762410119
708496939.1	0.762438988
708480115.6	0.76246756
708472023.3	0.762497917
708594918.5	0.762531548
708565115.6	0.762560119
708574009	0.762590476
708465775.1	0.762615774
708420671.1	0.762644643
708500864.7	0.762676488
708537076.2	0.762706845
708502147	0.762737202
708480355.7	0.762765774
708495016.1	0.762796131
708561510.8	0.762827976
708590191.8	0.762858333
708537716.8	0.762886905
708453357.5	0.762913988
708393992.8	0.762942857
708479715.1	0.762974702
708519291.2	0.76300506
708506632.6	0.763035119
708476509.9	0.763063988
708468338.7	0.763094048
708537316.3	0.76312619
708564395.2	0.763156548
708527622.8	0.763185119
708451755.4	0.763212202
708424196.2	0.763240774
708453677.4	0.763271131
708508395.2	0.763302976
708458404.1	0.763331845
708489569	0.763362202
708492132.6	0.763392262
708550294.8	0.763424107
708538918.5	0.763452976
708530586.9	0.763481548
708489569	0.763510417
708413940.9	0.763538988
708464413.1	0.763569345
708516967.7	0.76360119
708516807.3	0.763629762
708538678.3	0.763661905
708501905.9	0.763690476
708515925.6	0.763720833
708545647.8	0.76375119
708508956.1	0.763779762
708477151.4	0.763808333
708395595	0.763835714
708407852.2	0.763865774
708462089.6	0.763897917
708475869.2	0.763927976
708496138	0.763958333
708431646.1	0.763986905
708449511.6	0.764017262
708497419.4	0.764049405
708460888	0.764077976
708428842.3	0.764106548
708354416.7	0.764133631
708335509.9	0.764163988
708374124.6	0.764195833
708377088.7	0.764224702
708383017	0.764256548
708358102.2	0.764283631
708332465.9	0.764313988
708393752.7	0.764345833
708429803.8	0.76437619
708406170.3	0.764404762
708326136.2	0.764431845
708309552.9	0.764460714
708327258.1	0.76449256
708354977.6	0.764521131
708336951.6	0.764551488
708360505.4	0.764581845
708296094.1	0.764610417
708433489.2	0.764644048
708435972.2	0.764674107
708435010.8	0.764702976
708323012.5	0.76473006
708312837.8	0.764758929
708293770.6	0.764788988
708364030.5	0.764820833
708339996.4	0.764849702
708358181.9	0.764878274
708345284.1	0.764908631
708373002.7	0.764940476
708438376.3	0.764970833
708437975.8	0.76500119
708364431	0.765028274
708267653.2	0.765055357
708312677.4	0.765087202
708350250.9	0.76511756
708377088.7	0.765147619
708394153.2	0.765176488
708375326.2	0.765206845
708382857.5	0.765237202
708478192.7	0.765269048
708440298.4	0.765297619
708375967.7	0.76532619
708285919.4	0.765353274
708294331.5	0.765383631
708334468.6	0.765415774
708338073.5	0.765444345
708370198.9	0.76547619
708338634.4	0.76550506
708322451.6	0.765535119
708424997.3	0.765567262
708397357.5	0.765595833
708336070.8	0.765624405
708274302.9	0.765651786
708249628.1	0.765681845
708304104.8	0.76571369
708344402.3	0.76574256
708350090.5	0.765774405
708305627.2	0.765802976
708283276	0.765831845
708375486.6	0.76586369
708373724	0.765894048
708338553.8	0.765922619
708244100.4	0.765949702
708246343.2	0.76598006
708244580.6	0.766010417
708331905	0.766040476
708282233.9	0.766070833
708299779.6	0.766099702
708244340.5	0.766128274
708348488.4	0.766161905
708368276	0.766190476
708354977.6	0.766220833
708300660.4	0.766247917
708216380.8	0.766276488
708264128.1	0.766306845
708284237.5	0.76633869
708267012.5	0.76636756
708266451.6	0.766396131
708246022.4	0.766425
708312276.9	0.766458333
708373323.5	0.76648869
708344322.6	0.766519048
708323332.4	0.766546131
708230320.8	0.766574702
708249067.2	0.76660506
708270858.4	0.766635417
708247465.1	0.766663988
708257238.4	0.766694345
708238572.6	0.766722917
708303864.7	0.766756548
708371721.3	0.766786905
708346085.1	0.766815476
708286560	0.766844345
708206286.7	0.766872917
708230320.8	0.766901488
708251149.6	0.766933333
708240254.5	0.766962202
708253633.5	0.76699256
708247144.3	0.767021131
708246343.2	0.767052976
708362347.7	0.767084821
708348648.7	0.76711369
708327739.2	0.767142262
708228397.8	0.767169345
708240815.4	0.767199702
708231282.3	0.76723006
708279029.6	0.767260417
708257879.9	0.767288988
708271578.9	0.767319345
708229519.7	0.767349702
708370759.9	0.767383036
708351452.5	0.767411905
708348888.9	0.767440476
708223110.2	0.76746756
708212294.8	0.767497917
708225914	0.767528274
708283916.7	0.767558631
708274302.9	0.767587202
708267413.1	0.76761756
708242578	0.767646131
708308511.6	0.767679762
708344642.5	0.767708333
708326617.4	0.76773869
708232483.9	0.767765774
708182812.7	0.767794345
708226956.1	0.767824702
708248586	0.767856548
708292008.1	0.767886905
708233043.9	0.767915774
708219264.3	0.767944345
708232242.8	0.76797619
708285439.1	0.768006548
708277267	0.768036905
708218383.5	0.768063988
708160221.3	0.768091071
708165508.1	0.768122917
708236569	0.768154762
708256517.9	0.768185119
708219505.4	0.76821369
708158859.3	0.76824256
708169754.5	0.768272917
708264128.1	0.768304762
708258360.2	0.768334821
708185617.4	0.768361905
708115197.1	0.768389286
708129938.2	0.768419643
708184975.8	0.768451488
708208369.2	0.768481548
708177605.7	0.768510417
708141073.5	0.768538988
708140993.7	0.768569345
708219665.8	0.76860119
708222709.7	0.768631548
708221748.2	0.768660119
708108868.3	0.768687202
708097812.7	0.76871756
708119122.8	0.768747917
708167030.5	0.768779762
708123768.8	0.768806845
708106784.9	0.768837202
708124169.4	0.768865774
708197714.2	0.768899405
708214698	0.768929762
708200517.9	0.768960119
708122727.6	0.768985417
708056233	0.769013988
708109348.6	0.769046131
708140993.7	0.769076488
708100135.3	0.76910506
708084993.7	0.769135417
708097171.1	0.769165774
708131219.5	0.769197619
708177605.7	0.769227679
708126012.5	0.769256548
708068891.6	0.769283631
708008004.5	0.7693125
708015695.3	0.769344345
708107986.6	0.769374405
708052628.1	0.769404762
708074819.9	0.769433631
708025709.7	0.76946369
708131860.2	0.769494048
708110470.4	0.769525893
708093086	0.769554762
708039409.5	0.769581845
707955370.1	0.769610417
707972274.2	0.769640774
708076662.2	0.769672619
708032198.9	0.76970119
708056073.5	0.769731548
708056954.3	0.769760417
708088359.3	0.769792262
708101897.8	0.769821131
708077944.4	0.76985119
708059597.7	0.76988006
707972594.1	0.769907143
707964262.5	0.769937202
708058476.7	0.769969345
708068491	0.769999405
708063443.5	0.770029762
708066808.2	0.770060119
708026671.1	0.77008869
708129296.6	0.770120833
708069292.1	0.770149405
708074338.7	0.770177976
707971873.7	0.77020506
707978843.2	0.770235417
708034121.9	0.770267262
708056793.9	0.770297619
708082110.2	0.770327976
708052948.9	0.770356548
708046218.6	0.770386905
708059918.5	0.770417262
708103820.8	0.770447619
708040690.9	0.77047619
707979243.7	0.770503274
707920760.8	0.770533631
707981327.1	0.770563988
708022104.8	0.770594345
708001996.4	0.770624405
708005922	0.770653274
707938545.7	0.770681845
708007764.3	0.77071369
708067609.3	0.770745536
708010408.6	0.770774405
707962420.3	0.770801488
707902094.1	0.77083006
707913069.9	0.770860417
707942070.8	0.770892262
707922283.2	0.770921131
707947759	0.77095119
707903536.7	0.770978571
707964182.8	0.771011905
708009206.1	0.771042262
708017057.3	0.771072619
707936943.5	0.771099702
707858592.3	0.771128274
707849138.9	0.771156845
707911948	0.771188988
707909384.4	0.77121756
707915153.2	0.771247917
707901774.2	0.771276488
707908263.4	0.771308333
708014173.8	0.771340476
707997029.6	0.771370833
707956491.9	0.771397917
707839926.5	0.771425
707846335.1	0.77145506
707906981.2	0.771487202
707897287.6	0.771515774
707925968.6	0.771546131
707911147	0.771574702
707939667.6	0.77160506
708011049.3	0.771638393
708010728.5	0.771667262
707973876.3	0.771695833
707894563.6	0.771722917
707890798.4	0.771753274
707929653.2	0.771783631
707963381.7	0.771813988
707961138	0.771844048
707958094.1	0.771874405
707943753.6	0.771903274
708039729.4	0.771936607
708000233.9	0.771965476
707967066.3	0.771994048
707883107.5	0.772021131
707848337.8	0.77205
707878060	0.772081845
707941190	0.772112202
707923645.2	0.772142262
707939427.4	0.772172619
707866764.3	0.772201488
707950162.2	0.772233333
707924846.8	0.772261905
707924766.1	0.772292262
707851543	0.772319345
707817654.1	0.772347917
707824063.6	0.772378274
707887273.3	0.772410119
707856910.4	0.772438988
707869808.2	0.772469048
707834798.4	0.772496429
707865402.3	0.772529762
707948560	0.772560119
707919719.5	0.772590476
707892961.5	0.77261756
707786730.3	0.772646131
707849539.4	0.772676488
707854106.6	0.772706845
707844092.3	0.772736905
707845213.3	0.772765774
707852263.4	0.772794643
707851382.6	0.772826488
707950082.4	0.772858333
707937184.6	0.772886905
707925647.8	0.772915476
707819657.7	0.772942857
707828469.5	0.772974702
707838644.3	0.773003274
707828389.8	0.773033631
707844733	0.773063988
707819336.9	0.77309256
707826226.7	0.773124405
707951924.7	0.77315625
707943112.9	0.773185119
707868606.6	0.77321369
707810764.3	0.773240774
707777597.7	0.773271131
707768705.2	0.773301488
707821579.7	0.773331845
707781683.7	0.773360417
707806999.1	0.773390774
707776715.9	0.773419345
707869407.7	0.773452976
707880784.1	0.773483333
707838724	0.773511905
707759812.7	0.773538988
707711743.7	0.773569345
707702130.8	0.773597917
707759251.8	0.77363006
707714067.2	0.773658631
707743789.4	0.773688988
707689712.4	0.77371756
707779120.1	0.77375119
707804435.5	0.77378125
707780641.6	0.773810119
707699967.7	0.773837202
707631069.9	0.773865774
707643166.7	0.773896131
707679618.3	0.773927976
707678577.1	0.773956845
707691795.7	0.773987202
707663435.5	0.774015774
707661752.7	0.774047619
707742828	0.774077976
707695801.1	0.774108333
707673930.1	0.774135417
707581238.4	0.774163988
707603350.4	0.774194345
707641243.7	0.774224702
707695801.1	0.774256548
707664877.2	0.774285119
707632831.5	0.774313988
707620414	0.774344345
707689872.8	0.77437619
707694599.5	0.774404762
707665198	0.774433631
707564815.4	0.774460714
707569702.5	0.774490774
707601988.4	0.774522917
707629307.3	0.774552976
707619212.4	0.774583333
707547750.9	0.774610417
707524277.8	0.774640774
707599264.3	0.774672619
707602949.8	0.774702976
707591733.9	0.774731548
707477811.8	0.774758631
707471643.4	0.774788988
707479654.1	0.774820833
707546388.9	0.77485119
707498401.4	0.77488006
707479013.4	0.774908631
707456261.6	0.774938988
707556803.8	0.774970833
707577153.2	0.77500119
707565696.2	0.775031548
707479173.8	0.775056845
707435592.3	0.775087202
707444804.7	0.77511756
707480215.1	0.775147917
707484221.3	0.775176488
707454578.9	0.77520506
707452415.8	0.775235417
707494956.1	0.775267262
707577793.9	0.775299107
707536855.7	0.775327976
707507854.8	0.775356548
707423734.8	0.775383631
707412359.3	0.775413988
707459065.4	0.775445833
707486384.4	0.775474702
707478533.2	0.775503274
707452976.7	0.775533631
707476209.7	0.775565476
707567699.8	0.775597321
707555441.8	0.77562619
707496558.2	0.775653274
707415803.8	0.775680357
707411957.9	0.775710417
707510979.4	0.775744048
707487586	0.775772917
707489508.1	0.775802976
707424456.1	0.775831845
707500483.9	0.77586369
707498481.2	0.775894048
707493914.9	0.775922619
707451454.3	0.775951488
707358682.8	0.775978571
707348347.7	0.776008631
707402424.7	0.776040476
707431425.6	0.776069345
707397777.8	0.776099702
707402504.5	0.776129762
707413880.8	0.776161905
707437755.4	0.776191964
707391129	0.776220833
707402905.9	0.776249405
707285939.1	0.776276488
707256938.2	0.776306845
707307409.5	0.77633869
707358762.5	0.776369048
707336491	0.776399405
707343461.5	0.776427976
707317824.4	0.776458333
707357241	0.77648869
707345543.9	0.776519048
707311255.4	0.776547619
707229859.3	0.776574702
707187319	0.776603571
707221127.2	0.776635417
707271358.4	0.776667262
707280732.1	0.776697619
707263988.4	0.77672619
707224572.6	0.776754762
707234746.4	0.776785119
707317504.5	0.776816964
707261905	0.776845833
707206707	0.776872917
707147022.4	0.776901488
707151749.1	0.776933333
707231702.5	0.77696369
707218483.9	0.776994048
707240674.7	0.777022917
707165528.7	0.777051488
707191164.9	0.777083333
707253894.3	0.77711369
707268875.4	0.777144048
707193167.6	0.777171131
707099274.2	0.777199702
707087257.2	0.77723006
707147742.8	0.777261905
707096950.7	0.777288988
707116899.6	0.777320833
707102078	0.777348214
707092224	0.77738006
707176824.4	0.777411905
707191325.3	0.777441964
707141094.1	0.777469048
707021083.3	0.777496429
707016276	0.777526488
707036385.3	0.777558333
707079566.3	0.777587202
707041271.5	0.77761756
707003138	0.777646131
706998010.8	0.777676488
707095749.1	0.777710119
707109128.1	0.777740179
707074038.5	0.777767262
706977902.3	0.777794345
706930474.9	0.777824702
706969569.9	0.77785506
707014433.7	0.777885417
707012431	0.777915774
706978462.4	0.777944345
706980706.1	0.777974702
707010908.6	0.778006548
707072596.8	0.778036905
706996008.1	0.778065476
706956271.5	0.77809256
706875757.2	0.778121429
706932557.3	0.778153274
707005220.4	0.778183631
706970371	0.77821369
706981026	0.77824256
706953948	0.778272619
707021083.3	0.778304464
707026050.2	0.778334821
706992802.9	0.77836369
706927991	0.778390774
706873033.2	0.778419345
706895705.2	0.778449702
706939928.3	0.778481548
706912849.5	0.778511905
706945295.7	0.778542262
706893221.3	0.778569345
706918617.4	0.778602976
706934880.8	0.778631548
706934801.1	0.778661905
706890257.2	0.778688988
706779300.2	0.77871756
706825365.6	0.778747917
706819116.5	0.778778274
706845073.5	0.778808631
706840827.1	0.77883869
706813508.1	0.77886756
